timestamp,total_load_mw,voltage_kv,current_a,frequency_hz,temperature_c
2025-12-03 02:45:00,64.253,33.137,1243.89,50.017,16.74
2025-12-03 03:00:00,67.224,33.057,1304.53,49.967,16.49
2025-12-03 03:15:00,67.276,32.941,1310.14,50.013,16.24
2025-12-03 03:30:00,70.69,32.986,1374.77,50.023,15.99
2025-12-03 03:45:00,70.89,33.412,1361.06,50.002,15.75
2025-12-03 04:00:00,68.082,32.936,1326.03,49.966,15.52
2025-12-03 04:15:00,71.531,33.448,1371.89,50.0,15.3
2025-12-03 04:30:00,71.388,33.326,1374.17,49.993,15.09
2025-12-03 04:45:00,73.92,33.342,1422.22,49.985,14.89
2025-12-03 05:00:00,71.861,33.429,1379.0,49.998,14.69
2025-12-03 05:15:00,70.534,33.36,1356.31,50.003,14.52
2025-12-03 05:30:00,71.809,33.041,1394.2,50.006,14.35
2025-12-03 05:45:00,78.44,33.614,1496.98,50.037,14.2
2025-12-03 06:00:00,73.57,33.222,1420.59,50.009,14.06
2025-12-03 06:15:00,73.893,33.061,1433.79,50.01,13.94
2025-12-03 06:30:00,77.021,33.26,1485.54,49.971,13.83
2025-12-03 06:45:00,77.994,33.069,1513.01,49.998,13.74
2025-12-03 07:00:00,85.696,33.479,1642.02,50.025,13.66
2025-12-03 07:15:00,84.836,32.935,1652.45,50.009,13.6
2025-12-03 07:30:00,82.719,33.619,1578.4,50.0,13.56
2025-12-03 07:45:00,84.349,33.083,1635.55,49.993,13.53
2025-12-03 08:00:00,81.71,33.134,1581.97,50.027,13.52
2025-12-03 08:15:00,87.548,33.553,1673.84,49.99,13.53
2025-12-03 08:30:00,84.629,33.092,1640.57,50.028,13.56
2025-12-03 08:45:00,83.48,33.525,1597.41,50.019,13.6
2025-12-03 09:00:00,83.228,33.361,1600.38,50.008,13.66
2025-12-03 09:15:00,81.28,32.888,1585.43,49.988,13.74
2025-12-03 09:30:00,87.327,33.01,1697.09,49.972,13.83
2025-12-03 09:45:00,83.964,33.251,1619.87,49.975,13.94
2025-12-03 10:00:00,82.711,32.922,1611.68,50.02,14.06
2025-12-03 10:15:00,81.397,33.164,1574.47,50.016,14.2
2025-12-03 10:30:00,77.596,33.014,1507.8,49.989,14.35
2025-12-03 10:45:00,76.386,33.155,1477.96,49.972,14.52
2025-12-03 11:00:00,73.464,33.222,1418.57,50.008,14.69
2025-12-03 11:15:00,78.355,33.147,1516.41,50.011,14.89
2025-12-03 11:30:00,72.372,33.177,1399.36,50.016,15.09
2025-12-03 11:45:00,75.333,33.171,1456.89,50.012,15.3
2025-12-03 12:00:00,70.857,32.833,1384.43,50.006,15.52
2025-12-03 12:15:00,71.222,33.066,1381.77,50.024,15.75
2025-12-03 12:30:00,75.848,32.859,1480.76,50.019,15.99
2025-12-03 12:45:00,76.563,32.905,1492.63,50.019,16.24
2025-12-03 13:00:00,74.552,32.599,1467.06,50.025,16.49
2025-12-03 13:15:00,75.562,33.07,1465.78,50.024,16.74
2025-12-03 13:30:00,76.015,32.917,1481.42,50.004,17.0
2025-12-03 13:45:00,70.993,32.74,1391.03,50.004,17.26
2025-12-03 14:00:00,70.884,32.817,1385.63,49.971,17.52
2025-12-03 14:15:00,74.83,32.703,1467.87,50.008,17.78
2025-12-03 14:30:00,71.093,32.827,1389.31,50.042,18.05
2025-12-03 14:45:00,79.821,32.808,1560.74,49.985,18.3
2025-12-03 15:00:00,75.554,32.85,1475.42,49.962,18.56
2025-12-03 15:15:00,72.784,32.865,1420.7,49.982,18.81
2025-12-03 15:30:00,77.262,32.59,1520.83,49.972,19.05
2025-12-03 15:45:00,71.046,32.904,1385.11,50.02,19.29
2025-12-03 16:00:00,71.63,32.711,1404.75,50.011,19.52
2025-12-03 16:15:00,80.94,33.075,1569.87,49.995,19.75
2025-12-03 16:30:00,75.043,33.009,1458.37,49.999,19.96
2025-12-03 16:45:00,76.117,32.988,1480.2,49.988,20.16
2025-12-03 17:00:00,80.723,32.484,1594.13,49.999,20.35
2025-12-03 17:15:00,82.725,32.635,1626.12,50.001,20.53
2025-12-03 17:30:00,78.915,32.294,1567.63,49.993,20.7
2025-12-03 17:45:00,82.645,32.688,1621.9,50.019,20.85
2025-12-03 18:00:00,84.286,32.67,1655.02,50.013,20.99
2025-12-03 18:15:00,81.689,33.0,1587.99,50.025,21.11
2025-12-03 18:30:00,88.896,32.337,1763.52,50.006,21.22
2025-12-03 18:45:00,89.584,33.043,1739.19,49.98,21.31
2025-12-03 19:00:00,90.189,32.646,1772.25,49.994,21.39
2025-12-03 19:15:00,93.619,32.594,1842.55,49.973,21.45
2025-12-03 19:30:00,91.891,32.317,1824.07,50.022,21.49
2025-12-03 19:45:00,95.296,32.637,1873.13,49.992,21.51
2025-12-03 20:00:00,93.062,32.748,1822.98,50.011,21.52
2025-12-03 20:15:00,89.113,32.9,1737.58,50.005,21.51
2025-12-03 20:30:00,85.058,32.728,1667.23,49.975,21.49
2025-12-03 20:45:00,83.925,32.91,1635.93,50.031,21.45
2025-12-03 21:00:00,84.511,32.534,1666.38,49.995,21.39
2025-12-03 21:15:00,88.403,32.83,1727.4,50.025,21.31
2025-12-03 21:30:00,87.713,33.29,1690.25,50.01,21.22
2025-12-03 21:45:00,83.373,32.835,1628.87,50.02,21.11
2025-12-03 22:00:00,86.215,32.818,1685.27,49.995,20.99
2025-12-03 22:15:00,77.709,33.164,1503.16,50.006,20.85
2025-12-03 22:30:00,80.556,32.937,1568.93,50.002,20.7
2025-12-03 22:45:00,78.0,32.957,1518.28,49.997,20.53
2025-12-03 23:00:00,76.94,33.126,1489.97,49.964,20.35
2025-12-03 23:15:00,73.865,32.964,1437.46,50.004,20.16
2025-12-03 23:30:00,71.549,32.978,1391.78,49.973,19.96
2025-12-03 23:45:00,77.844,32.635,1530.15,50.001,19.75
2025-12-04 00:00:00,76.411,32.841,1492.58,49.998,19.41
2025-12-04 00:15:00,74.589,32.909,1453.95,50.028,19.18
2025-12-04 00:30:00,75.326,33.579,1439.06,49.968,18.94
2025-12-04 00:45:00,73.207,32.952,1425.2,50.0,18.7
2025-12-04 01:00:00,73.916,33.323,1422.94,50.012,18.45
2025-12-04 01:15:00,72.396,33.117,1402.36,49.988,18.19
2025-12-04 01:30:00,72.732,33.065,1411.07,50.03,17.93
2025-12-04 01:45:00,72.933,33.11,1413.05,49.992,17.67
2025-12-04 02:00:00,72.096,33.042,1399.74,50.023,17.41
2025-12-04 02:15:00,73.382,33.474,1406.29,50.019,17.15
2025-12-04 02:30:00,65.316,33.185,1262.64,50.003,16.89
2025-12-04 02:45:00,68.119,33.141,1318.55,49.994,16.63
2025-12-04 03:00:00,70.644,33.346,1359.01,49.975,16.37
2025-12-04 03:15:00,68.989,33.446,1323.2,50.001,16.12
2025-12-04 03:30:00,70.855,33.525,1355.78,49.995,15.88
2025-12-04 03:45:00,68.596,32.948,1335.58,50.003,15.64
2025-12-04 04:00:00,68.316,33.059,1325.65,50.028,15.41
2025-12-04 04:15:00,72.236,33.095,1400.19,50.01,15.19
2025-12-04 04:30:00,71.769,33.082,1391.71,50.042,14.97
2025-12-04 04:45:00,68.187,33.529,1304.6,50.002,14.77
2025-12-04 05:00:00,73.032,33.282,1407.65,50.011,14.58
2025-12-04 05:15:00,72.882,33.385,1400.44,50.016,14.4
2025-12-04 05:30:00,75.842,33.499,1452.38,49.979,14.24
2025-12-04 05:45:00,71.558,33.213,1382.13,50.001,14.08
2025-12-04 06:00:00,74.17,33.219,1432.33,50.002,13.95
2025-12-04 06:15:00,78.321,33.306,1508.54,50.03,13.82
2025-12-04 06:30:00,79.159,33.636,1509.69,49.999,13.71
2025-12-04 06:45:00,78.702,33.26,1517.96,50.007,13.62
2025-12-04 07:00:00,78.219,33.306,1506.57,49.971,13.55
2025-12-04 07:15:00,79.271,33.104,1536.16,50.007,13.49
2025-12-04 07:30:00,82.688,33.513,1582.81,49.991,13.44
2025-12-04 07:45:00,82.509,33.275,1590.67,49.98,13.42
2025-12-04 08:00:00,86.412,33.12,1673.71,50.031,13.41
2025-12-04 08:15:00,86.109,33.078,1669.98,49.949,13.42
2025-12-04 08:30:00,84.937,32.914,1655.43,49.965,13.44
2025-12-04 08:45:00,83.527,33.076,1619.97,50.023,13.49
2025-12-04 09:00:00,88.016,33.265,1697.34,49.987,13.55
2025-12-04 09:15:00,83.339,33.552,1593.4,49.959,13.62
2025-12-04 09:30:00,86.216,33.019,1675.02,49.984,13.71
2025-12-04 09:45:00,85.51,33.269,1648.81,50.009,13.82
2025-12-04 10:00:00,81.612,33.127,1580.4,49.998,13.95
2025-12-04 10:15:00,80.098,33.239,1545.88,49.966,14.08
2025-12-04 10:30:00,77.9,33.242,1503.31,49.966,14.24
2025-12-04 10:45:00,76.413,33.055,1482.93,49.989,14.4
2025-12-04 11:00:00,76.347,32.989,1484.63,49.969,14.58
2025-12-04 11:15:00,72.519,33.318,1396.26,50.003,14.77
2025-12-04 11:30:00,74.368,33.158,1438.76,49.988,14.97
2025-12-04 11:45:00,75.889,32.983,1476.0,50.013,15.19
2025-12-04 12:00:00,74.962,33.033,1455.75,49.991,15.41
2025-12-04 12:15:00,74.286,32.693,1457.62,50.022,15.64
2025-12-04 12:30:00,73.045,32.85,1426.45,50.032,15.88
2025-12-04 12:45:00,74.605,32.493,1472.91,49.963,16.12
2025-12-04 13:00:00,72.565,32.87,1416.19,49.987,16.37
2025-12-04 13:15:00,73.681,32.799,1441.09,50.014,16.63
2025-12-04 13:30:00,70.292,33.084,1362.98,49.987,16.89
2025-12-04 13:45:00,78.254,32.706,1534.89,49.979,17.15
2025-12-04 14:00:00,70.551,33.129,1366.12,49.999,17.41
2025-12-04 14:15:00,71.746,32.915,1398.3,50.057,17.67
2025-12-04 14:30:00,72.286,32.737,1416.48,50.025,17.93
2025-12-04 14:45:00,71.173,32.905,1387.55,50.013,18.19
2025-12-04 15:00:00,73.317,32.813,1433.38,49.967,18.45
2025-12-04 15:15:00,75.372,32.696,1478.81,49.993,18.7
2025-12-04 15:30:00,76.803,33.057,1490.45,50.011,18.94
2025-12-04 15:45:00,72.871,32.526,1437.22,49.982,19.18
2025-12-04 16:00:00,74.549,32.165,1486.81,49.985,19.41
2025-12-04 16:15:00,79.367,32.88,1548.48,49.972,19.63
2025-12-04 16:30:00,74.386,32.76,1456.61,49.983,19.84
2025-12-04 16:45:00,79.758,32.531,1572.79,50.017,20.05
2025-12-04 17:00:00,77.822,32.351,1543.18,50.0,20.24
2025-12-04 17:15:00,82.249,32.897,1603.87,49.984,20.42
2025-12-04 17:30:00,81.594,32.869,1592.46,50.017,20.58
2025-12-04 17:45:00,84.598,32.585,1665.46,50.017,20.74
2025-12-04 18:00:00,85.768,32.757,1679.64,49.969,20.87
2025-12-04 18:15:00,84.185,32.879,1642.54,50.017,21.0
2025-12-04 18:30:00,89.574,32.581,1763.68,49.985,21.11
2025-12-04 18:45:00,85.676,32.841,1673.57,50.038,21.2
2025-12-04 19:00:00,93.427,32.998,1816.28,49.992,21.27
2025-12-04 19:15:00,90.51,32.359,1794.3,50.042,21.33
2025-12-04 19:30:00,93.449,32.668,1835.02,49.986,21.38
2025-12-04 19:45:00,94.099,32.502,1857.25,49.986,21.4
2025-12-04 20:00:00,92.958,32.982,1808.02,49.988,21.41
2025-12-04 20:15:00,96.857,32.305,1923.32,50.024,21.4
2025-12-04 20:30:00,88.668,32.473,1751.62,49.982,21.38
2025-12-04 20:45:00,87.382,32.62,1718.42,49.964,21.33
2025-12-04 21:00:00,89.56,32.587,1763.08,50.011,21.27
2025-12-04 21:15:00,81.671,33.087,1583.48,50.006,21.2
2025-12-04 21:30:00,84.952,33.029,1649.99,49.994,21.11
2025-12-04 21:45:00,84.864,32.805,1659.54,49.991,21.0
2025-12-04 22:00:00,80.915,32.647,1589.95,50.003,20.87
2025-12-04 22:15:00,81.81,33.22,1579.81,49.999,20.74
2025-12-04 22:30:00,79.383,32.865,1549.5,49.994,20.58
2025-12-04 22:45:00,74.218,32.716,1455.29,49.996,20.42
2025-12-04 23:00:00,73.807,33.056,1432.36,50.001,20.24
2025-12-04 23:15:00,70.021,32.592,1378.21,49.998,20.05
2025-12-04 23:30:00,76.857,32.635,1510.76,49.974,19.84
2025-12-04 23:45:00,72.794,33.04,1413.35,49.983,19.63
2025-12-05 00:00:00,76.254,33.09,1478.31,50.003,19.3
2025-12-05 00:15:00,72.408,32.865,1413.35,50.012,19.07
2025-12-05 00:30:00,76.071,32.938,1481.54,49.998,18.83
2025-12-05 00:45:00,70.143,33.203,1355.21,49.943,18.58
2025-12-05 01:00:00,73.968,32.965,1439.43,50.0,18.33
2025-12-05 01:15:00,73.794,33.147,1428.16,49.999,18.08
2025-12-05 01:30:00,71.053,32.988,1381.74,50.026,17.82
2025-12-05 01:45:00,71.125,33.028,1381.44,50.008,17.56
2025-12-05 02:00:00,70.782,33.42,1358.68,50.042,17.3
2025-12-05 02:15:00,71.742,32.994,1394.89,49.962,17.04
2025-12-05 02:30:00,70.062,33.159,1355.41,50.008,16.78
2025-12-05 02:45:00,65.971,33.16,1276.27,49.967,16.52
2025-12-05 03:00:00,69.416,33.575,1326.3,49.954,16.26
2025-12-05 03:15:00,69.873,33.439,1340.45,49.982,16.01
2025-12-05 03:30:00,70.124,33.365,1348.27,50.026,15.77
2025-12-05 03:45:00,68.971,33.165,1334.07,49.986,15.53
2025-12-05 04:00:00,70.804,33.462,1357.39,49.994,15.3
2025-12-05 04:15:00,72.895,32.981,1417.87,50.032,15.08
2025-12-05 04:30:00,65.617,33.308,1263.78,50.023,14.86
2025-12-05 04:45:00,70.389,33.266,1357.36,49.995,14.66
2025-12-05 05:00:00,75.101,33.211,1450.62,50.022,14.47
2025-12-05 05:15:00,71.571,33.604,1366.27,49.992,14.29
2025-12-05 05:30:00,76.288,33.623,1455.53,50.009,14.12
2025-12-05 05:45:00,78.222,33.343,1504.96,50.006,13.97
2025-12-05 06:00:00,76.203,33.448,1461.52,49.964,13.83
2025-12-05 06:15:00,76.138,33.11,1475.16,49.98,13.71
2025-12-05 06:30:00,73.962,33.542,1414.56,49.99,13.6
2025-12-05 06:45:00,76.303,33.449,1463.39,49.979,13.51
2025-12-05 07:00:00,83.623,33.087,1621.3,49.993,13.43
2025-12-05 07:15:00,79.957,33.399,1535.73,49.988,13.37
2025-12-05 07:30:00,83.919,33.294,1616.91,50.005,13.33
2025-12-05 07:45:00,82.087,33.168,1587.64,50.017,13.31
2025-12-05 08:00:00,85.5,33.263,1648.94,50.046,13.3
2025-12-05 08:15:00,88.438,33.175,1710.12,50.007,13.31
2025-12-05 08:30:00,85.597,33.332,1647.38,50.011,13.33
2025-12-05 08:45:00,86.323,33.374,1659.28,50.031,13.37
2025-12-05 09:00:00,89.469,33.197,1728.93,49.985,13.43
2025-12-05 09:15:00,86.806,33.353,1669.61,49.976,13.51
2025-12-05 09:30:00,82.092,32.991,1596.25,49.983,13.6
2025-12-05 09:45:00,79.444,33.181,1535.9,49.995,13.71
2025-12-05 10:00:00,79.583,33.252,1535.33,50.014,13.83
2025-12-05 10:15:00,78.353,33.256,1511.41,49.992,13.97
2025-12-05 10:30:00,79.048,32.923,1540.25,49.961,14.12
2025-12-05 10:45:00,75.345,33.406,1446.86,50.002,14.29
2025-12-05 11:00:00,77.534,32.739,1519.25,49.988,14.47
2025-12-05 11:15:00,76.475,32.99,1487.1,50.003,14.66
2025-12-05 11:30:00,72.49,32.554,1428.48,50.032,14.86
2025-12-05 11:45:00,76.321,33.028,1482.38,50.0,15.08
2025-12-05 12:00:00,69.509,32.839,1357.84,50.012,15.3
2025-12-05 12:15:00,71.73,32.9,1398.61,49.961,15.53
2025-12-05 12:30:00,68.142,32.722,1335.89,49.982,15.77
2025-12-05 12:45:00,69.858,33.117,1353.18,50.037,16.01
2025-12-05 13:00:00,73.182,32.736,1434.09,49.99,16.26
2025-12-05 13:15:00,69.716,32.89,1359.75,49.99,16.52
2025-12-05 13:30:00,73.408,32.823,1434.69,50.039,16.78
2025-12-05 13:45:00,74.74,32.856,1459.28,49.972,17.04
2025-12-05 14:00:00,77.068,32.818,1506.46,50.001,17.3
2025-12-05 14:15:00,72.658,32.886,1417.31,50.019,17.56
2025-12-05 14:30:00,73.878,33.099,1431.86,49.981,17.82
2025-12-05 14:45:00,71.483,32.906,1393.58,49.981,18.08
2025-12-05 15:00:00,75.03,32.749,1469.71,50.016,18.33
2025-12-05 15:15:00,76.515,33.022,1486.4,49.985,18.58
2025-12-05 15:30:00,78.665,32.733,1541.67,49.981,18.83
2025-12-05 15:45:00,79.847,32.652,1568.7,50.019,19.07
2025-12-05 16:00:00,75.966,32.509,1499.06,49.993,19.3
2025-12-05 16:15:00,68.61,32.884,1338.46,49.994,19.52
2025-12-05 16:30:00,75.799,32.509,1495.75,50.012,19.73
2025-12-05 16:45:00,80.702,32.641,1586.05,49.976,19.94
2025-12-05 17:00:00,80.713,32.881,1574.68,49.983,20.13
2025-12-05 17:15:00,82.074,32.891,1600.74,50.007,20.31
2025-12-05 17:30:00,80.551,32.69,1580.73,49.99,20.47
2025-12-05 17:45:00,85.358,32.59,1680.18,50.018,20.62
2025-12-05 18:00:00,87.182,32.789,1705.68,49.982,20.76
2025-12-05 18:15:00,85.393,32.665,1677.02,50.011,20.89
2025-12-05 18:30:00,92.173,32.433,1823.08,50.004,20.99
2025-12-05 18:45:00,90.177,32.492,1780.41,50.028,21.09
2025-12-05 19:00:00,94.201,32.876,1838.11,50.002,21.16
2025-12-05 19:15:00,91.023,32.818,1779.26,49.946,21.22
2025-12-05 19:30:00,94.098,32.976,1830.53,49.962,21.26
2025-12-05 19:45:00,93.652,32.544,1846.04,50.0,21.29
2025-12-05 20:00:00,91.468,32.791,1789.41,50.001,21.3
2025-12-05 20:15:00,87.428,32.561,1722.44,50.012,21.29
2025-12-05 20:30:00,87.746,32.54,1729.85,49.996,21.26
2025-12-05 20:45:00,88.415,32.758,1731.42,49.991,21.22
2025-12-05 21:00:00,87.329,32.651,1715.75,49.996,21.16
2025-12-05 21:15:00,81.93,32.678,1608.35,50.027,21.09
2025-12-05 21:30:00,81.43,32.942,1585.74,50.012,20.99
2025-12-05 21:45:00,76.492,32.91,1491.05,49.989,20.89
2025-12-05 22:00:00,80.396,32.676,1578.33,49.992,20.76
2025-12-05 22:15:00,79.766,33.146,1543.74,50.013,20.62
2025-12-05 22:30:00,77.358,32.787,1513.57,49.959,20.47
2025-12-05 22:45:00,81.872,32.965,1593.23,50.008,20.31
2025-12-05 23:00:00,74.992,33.029,1456.52,49.977,20.13
2025-12-05 23:15:00,73.189,33.012,1422.24,50.001,19.94
2025-12-05 23:30:00,73.098,32.791,1430.04,50.013,19.73
2025-12-05 23:45:00,74.979,32.833,1464.93,50.007,19.52
2025-12-06 00:00:00,63.192,33.268,1218.52,49.988,19.19
2025-12-06 00:15:00,66.381,32.705,1302.05,50.002,18.96
2025-12-06 00:30:00,68.635,32.962,1335.77,50.009,18.72
2025-12-06 00:45:00,71.1,33.014,1381.55,50.005,18.47
2025-12-06 01:00:00,62.504,33.291,1204.41,49.957,18.22
2025-12-06 01:15:00,58.48,33.03,1135.8,50.022,17.97
2025-12-06 01:30:00,66.801,32.774,1307.53,50.013,17.71
2025-12-06 01:45:00,62.567,33.139,1211.18,49.957,17.45
2025-12-06 02:00:00,65.442,32.999,1272.2,49.99,17.19
2025-12-06 02:15:00,60.263,33.249,1162.7,50.011,16.93
2025-12-06 02:30:00,63.589,33.114,1231.88,49.984,16.66
2025-12-06 02:45:00,61.203,33.552,1170.18,49.986,16.41
2025-12-06 03:00:00,61.519,33.107,1192.02,50.008,16.15
2025-12-06 03:15:00,59.715,33.315,1149.84,50.01,15.9
2025-12-06 03:30:00,60.567,33.532,1158.71,50.013,15.66
2025-12-06 03:45:00,64.188,33.627,1224.52,49.997,15.42
2025-12-06 04:00:00,60.56,33.237,1168.85,50.023,15.19
2025-12-06 04:15:00,66.784,32.898,1302.26,50.016,14.96
2025-12-06 04:30:00,64.158,33.367,1233.48,49.982,14.75
2025-12-06 04:45:00,65.266,33.061,1266.39,50.007,14.55
2025-12-06 05:00:00,66.365,33.491,1271.18,50.008,14.36
2025-12-06 05:15:00,68.273,33.277,1316.16,50.02,14.18
2025-12-06 05:30:00,69.684,33.386,1338.93,49.989,14.01
2025-12-06 05:45:00,61.082,33.288,1177.13,50.013,13.86
2025-12-06 06:00:00,67.63,33.198,1306.82,50.042,13.72
2025-12-06 06:15:00,66.121,33.526,1265.19,50.002,13.6
2025-12-06 06:30:00,65.848,33.333,1267.26,50.005,13.49
2025-12-06 06:45:00,78.097,33.174,1510.18,49.998,13.4
2025-12-06 07:00:00,70.01,33.405,1344.46,50.008,13.32
2025-12-06 07:15:00,75.025,33.349,1443.19,49.974,13.26
2025-12-06 07:30:00,70.155,33.717,1334.77,49.998,13.22
2025-12-06 07:45:00,78.648,33.086,1524.9,49.979,13.2
2025-12-06 08:00:00,78.182,33.379,1502.54,50.013,13.19
2025-12-06 08:15:00,76.427,33.358,1469.75,49.95,13.2
2025-12-06 08:30:00,73.077,33.414,1402.98,50.031,13.22
2025-12-06 08:45:00,78.49,33.443,1505.58,49.99,13.26
2025-12-06 09:00:00,75.666,33.282,1458.44,50.006,13.32
2025-12-06 09:15:00,77.05,33.512,1474.91,50.021,13.4
2025-12-06 09:30:00,73.781,33.548,1410.82,49.986,13.49
2025-12-06 09:45:00,71.004,33.076,1377.11,49.964,13.6
2025-12-06 10:00:00,68.631,33.04,1332.52,49.978,13.72
2025-12-06 10:15:00,70.455,33.094,1365.7,50.035,13.86
2025-12-06 10:30:00,70.769,33.006,1375.46,50.039,14.01
2025-12-06 10:45:00,68.708,33.116,1330.95,49.987,14.18
2025-12-06 11:00:00,64.51,32.83,1260.54,50.001,14.36
2025-12-06 11:15:00,66.891,33.188,1292.94,50.022,14.55
2025-12-06 11:30:00,67.188,33.412,1290.0,49.968,14.75
2025-12-06 11:45:00,68.396,33.216,1320.94,50.0,14.96
2025-12-06 12:00:00,68.744,33.047,1334.44,49.984,15.19
2025-12-06 12:15:00,66.279,33.153,1282.49,50.006,15.42
2025-12-06 12:30:00,70.513,32.703,1383.17,50.019,15.66
2025-12-06 12:45:00,65.4,32.849,1277.18,49.988,15.9
2025-12-06 13:00:00,67.196,32.85,1312.22,50.001,16.15
2025-12-06 13:15:00,67.286,33.262,1297.7,50.05,16.41
2025-12-06 13:30:00,66.921,32.867,1306.18,50.004,16.66
2025-12-06 13:45:00,63.953,33.018,1242.54,50.007,16.93
2025-12-06 14:00:00,63.545,32.699,1246.65,49.984,17.19
2025-12-06 14:15:00,69.689,32.741,1365.44,50.03,17.45
2025-12-06 14:30:00,65.252,32.662,1281.59,49.98,17.71
2025-12-06 14:45:00,66.928,32.744,1311.22,50.03,17.97
2025-12-06 15:00:00,63.295,32.751,1239.79,49.974,18.22
2025-12-06 15:15:00,67.069,32.845,1309.95,50.022,18.47
2025-12-06 15:30:00,66.846,32.778,1308.26,49.95,18.72
2025-12-06 15:45:00,66.346,32.778,1298.45,50.035,18.96
2025-12-06 16:00:00,70.557,32.512,1392.2,49.996,19.19
2025-12-06 16:15:00,65.918,32.83,1288.05,49.999,19.41
2025-12-06 16:30:00,70.799,32.965,1377.75,49.976,19.62
2025-12-06 16:45:00,71.08,32.467,1404.42,50.001,19.82
2025-12-06 17:00:00,71.346,32.687,1400.19,50.006,20.02
2025-12-06 17:15:00,68.934,33.113,1335.45,50.017,20.19
2025-12-06 17:30:00,71.755,32.403,1420.57,50.003,20.36
2025-12-06 17:45:00,73.197,32.651,1438.11,50.03,20.51
2025-12-06 18:00:00,78.394,32.603,1542.49,50.007,20.65
2025-12-06 18:15:00,78.982,32.701,1549.39,50.007,20.77
2025-12-06 18:30:00,80.735,32.62,1587.74,49.991,20.88
2025-12-06 18:45:00,81.573,32.385,1615.85,49.98,20.97
2025-12-06 19:00:00,82.156,33.03,1595.6,49.957,21.05
2025-12-06 19:15:00,81.43,32.735,1595.75,49.972,21.11
2025-12-06 19:30:00,84.018,32.55,1655.81,49.967,21.15
2025-12-06 19:45:00,79.58,32.784,1557.2,49.976,21.18
2025-12-06 20:00:00,82.427,32.472,1628.36,49.989,21.19
2025-12-06 20:15:00,77.468,32.936,1508.85,50.015,21.18
2025-12-06 20:30:00,77.856,32.494,1537.05,49.977,21.15
2025-12-06 20:45:00,78.921,33.216,1524.2,50.01,21.11
2025-12-06 21:00:00,75.345,32.896,1469.28,49.996,21.05
2025-12-06 21:15:00,75.976,32.656,1492.48,50.024,20.97
2025-12-06 21:30:00,73.191,32.774,1432.59,49.997,20.88
2025-12-06 21:45:00,72.971,32.495,1440.57,50.0,20.77
2025-12-06 22:00:00,68.506,33.257,1321.4,49.981,20.65
2025-12-06 22:15:00,70.872,32.724,1389.32,49.994,20.51
2025-12-06 22:30:00,69.602,32.734,1364.02,50.013,20.36
2025-12-06 22:45:00,71.981,32.59,1416.87,49.992,20.19
2025-12-06 23:00:00,69.53,32.928,1354.57,50.031,20.02
2025-12-06 23:15:00,67.853,32.623,1334.26,50.004,19.82
2025-12-06 23:30:00,62.612,32.883,1221.45,49.997,19.62
2025-12-06 23:45:00,67.899,32.853,1325.83,50.015,19.41
2025-12-07 00:00:00,65.205,33.147,1261.91,49.991,19.08
2025-12-07 00:15:00,70.14,32.933,1366.25,49.999,18.85
2025-12-07 00:30:00,64.33,32.817,1257.48,49.967,18.61
2025-12-07 00:45:00,64.418,33.093,1248.74,50.03,18.36
2025-12-07 01:00:00,65.724,33.194,1270.15,50.022,18.11
2025-12-07 01:15:00,63.194,32.814,1235.39,50.021,17.86
2025-12-07 01:30:00,66.257,33.212,1279.77,49.976,17.6
2025-12-07 01:45:00,63.95,33.083,1240.02,50.014,17.34
2025-12-07 02:00:00,66.966,33.1,1297.84,49.988,17.08
2025-12-07 02:15:00,61.104,33.21,1180.31,50.012,16.82
2025-12-07 02:30:00,59.809,33.533,1144.16,50.045,16.56
2025-12-07 02:45:00,62.414,33.36,1200.2,49.982,16.3
2025-12-07 03:00:00,59.179,33.093,1147.18,50.002,16.04
2025-12-07 03:15:00,63.263,33.359,1216.57,49.996,15.79
2025-12-07 03:30:00,62.639,33.473,1200.47,49.996,15.55
2025-12-07 03:45:00,63.903,33.292,1231.36,49.998,15.31
2025-12-07 04:00:00,56.054,33.123,1085.61,50.005,15.08
2025-12-07 04:15:00,65.229,33.262,1258.0,49.969,14.86
2025-12-07 04:30:00,61.741,33.695,1175.46,50.019,14.64
2025-12-07 04:45:00,68.394,33.575,1306.79,50.003,14.44
2025-12-07 05:00:00,69.832,33.11,1352.97,49.988,14.25
2025-12-07 05:15:00,65.725,33.044,1275.94,50.002,14.07
2025-12-07 05:30:00,65.056,33.231,1255.87,49.995,13.9
2025-12-07 05:45:00,65.604,33.412,1259.57,50.008,13.75
2025-12-07 06:00:00,67.065,33.295,1292.14,50.033,13.61
2025-12-07 06:15:00,66.765,33.232,1288.83,50.008,13.49
2025-12-07 06:30:00,68.195,33.572,1303.09,49.988,13.38
2025-12-07 06:45:00,67.267,33.454,1289.89,50.022,13.29
2025-12-07 07:00:00,71.654,33.318,1379.6,49.993,13.21
2025-12-07 07:15:00,73.354,33.426,1407.79,50.006,13.15
2025-12-07 07:30:00,81.205,33.277,1565.45,50.003,13.11
2025-12-07 07:45:00,76.316,33.172,1475.86,49.981,13.09
2025-12-07 08:00:00,75.091,33.005,1459.49,49.975,13.08
2025-12-07 08:15:00,83.095,33.071,1611.86,50.03,13.09
2025-12-07 08:30:00,74.396,33.12,1440.96,49.987,13.11
2025-12-07 08:45:00,76.779,33.404,1474.49,50.013,13.15
2025-12-07 09:00:00,73.495,33.528,1406.2,50.036,13.21
